Fecha,Cierre
21/11/2014,44633.28
20/11/2014,44209.42
19/11/2014,44118.13
18/11/2014,43491.45
14/11/2014,43372.01
13/11/2014,43743.8
12/11/2014,43744.57
11/11/2014,44300.83
10/11/2014,44523
7/11/2014,44614.66
6/11/2014,44849.86
5/11/2014,45071.98
4/11/2014,44884.43
3/11/2014,45184.76
31/10/2014,45027.52
30/10/2014,44599.27
29/10/2014,44238.94
28/10/2014,44039.64
27/10/2014,43810.51
24/10/2014,43665.54
23/10/2014,43691.06
22/10/2014,43450.75
21/10/2014,43630.58
20/10/2014,43213.9
17/10/2014,43273.5
16/10/2014,42907.62
15/10/2014,42984.95
14/10/2014,43179.85
13/10/2014,43088.67
10/10/2014,43435.73
9/10/2014,44082.17
8/10/2014,44487.97
7/10/2014,44536.62
6/10/2014,44820.85
3/10/2014,44678.14
2/10/2014,44254.43
1/10/2014,44364.96
30/09/2014,44985.66
29/09/2014,44898.19
26/09/2014,44884.33
25/09/2014,44781.12
24/09/2014,45116.94
23/09/2014,45015.17
22/09/2014,45302
19/09/2014,45761.9
18/09/2014,46168.64
17/09/2014,46043.62
15/09/2014,45861.84
12/9/2014,45799.7
11/9/2014,45672.6
10/9/2014,45894.05
9/9/2014,45915.17
8/9/2014,46357.24
5/9/2014,46231.44
4/9/2014,46313.4
3/9/2014,46049.33
2/9/2014,45825.06
1/9/2014,45438.04
29/08/2014,45628.09
28/08/2014,45501.28
27/08/2014,45601
26/08/2014,45464.75
25/08/2014,45504.34
22/08/2014,45374.99
21/08/2014,45410.36
20/08/2014,45248.05
19/08/2014,44962.88
18/08/2014,44854.81
15/08/2014,44629.33
14/08/2014,44793.02
13/08/2014,44723.96
12/8/2014,44734.04
11/8/2014,44679.16
8/8/2014,44105.95
7/8/2014,44116.15
6/8/2014,44425.77
5/8/2014,44481.68
4/8/2014,44594.66
1/8/2014,43986.11
31/07/2014,43817.69
30/07/2014,44311.06
29/07/2014,44481.29
28/07/2014,44544.97
25/07/2014,44386.62
24/07/2014,44420.38
23/07/2014,44199.01
22/07/2014,44257.09
21/07/2014,44125.73
18/07/2014,44278.9
17/07/2014,43920.76
16/07/2014,44009.23
15/07/2014,43960.43
14/07/2014,43967.44
11/7/2014,43481.83
10/7/2014,43474.29
9/7/2014,43686.75
8/7/2014,43403.43
7/7/2014,43452.55
4/7/2014,43518.06
3/7/2014,43660.7
2/7/2014,43279.48
1/7/2014,42872.84
30/06/2014,42737.17
27/06/2014,42493.86
26/06/2014,42613.8
25/06/2014,42854.19
24/06/2014,42884.76
23/06/2014,42916.73
20/06/2014,42865.72
19/06/2014,42957.36
18/06/2014,42802.6
17/06/2014,42612.64
16/06/2014,42596.25
13/06/2014,42485.66
12/6/2014,42617.62
11/6/2014,42944.81
10/6/2014,43045.27
9/6/2014,43009.99
6/6/2014,42778.26
5/6/2014,42173.03
4/6/2014,41953.3
3/6/2014,42126.09
2/6/2014,41936.71
30/05/2014,41362.51
29/05/2014,42009.92
28/05/2014,41960.45
27/05/2014,41958.97
26/05/2014,42004.58
23/05/2014,41917.92
22/05/2014,41943.96
21/05/2014,41828.98
20/05/2014,41805.1
19/05/2014,41840.05
16/05/2014,41898.84
15/05/2014,41561.83
14/05/2014,42144.51
13/05/2014,42236.83
12/5/2014,42086.17
9/5/2014,41641.11
8/5/2014,41659.91
7/5/2014,41803.13
6/5/2014,41470.82
5/5/2014,41047.88
2/5/2014,40967.95
30/04/2014,40711.56
29/04/2014,40702.67
28/04/2014,40136.57
25/04/2014,40198.4
24/04/2014,40407.93
23/04/2014,40296.98
22/04/2014,40468.2
21/04/2014,40654.07
16/04/2014,40890.53
15/04/2014,40481.8
14/04/2014,40530.69
11/4/2014,40380.79
10/4/2014,40447.96
9/4/2014,40937.77
8/4/2014,40906.83
7/4/2014,40595.7
4/4/2014,40598.34
3/4/2014,40563.06
2/4/2014,40900.53
1/4/2014,40470.01
31/03/2014,40461.6
28/03/2014,40048.2
27/03/2014,39911.01
26/03/2014,39761.3
25/03/2014,39793.02
24/03/2014,39821.71
21/03/2014,40021.73
20/03/2014,39616.19
19/03/2014,38811.94
18/03/2014,38814.69
14/03/2014,37950.97
13/03/2014,38037.5
12/3/2014,38634.83
11/3/2014,38689.57
10/3/2014,38671.01
7/3/2014,38913.04
6/3/2014,39176.3
5/3/2014,39021.07
4/3/2014,39084.36
3/3/2014,38534.82
28/02/2014,38782.89
27/02/2014,38912.93
26/02/2014,38605.62
25/02/2014,39023.65
24/02/2014,39792.71
21/02/2014,39724.58
20/02/2014,39654.23
19/02/2014,40006.42
18/02/2014,40421.86
17/02/2014,40735.48
14/02/2014,40710.89
13/02/2014,40308.96
12/2/2014,40690.06
11/2/2014,40759.62
10/2/2014,40116.36
7/2/2014,40525.74
6/2/2014,40288.78
5/2/2014,39880.87
4/2/2014,40085.52
31/01/2014,40879.75
30/01/2014,41008.3
29/01/2014,40689.9
28/01/2014,40660.93
27/01/2014,40863.41
24/01/2014,40979.8
23/01/2014,41531.8
22/01/2014,42062.82
21/01/2014,41838.63
20/01/2014,41976.37
17/01/2014,41911.31
16/01/2014,42172.73
15/01/2014,42511.25
14/01/2014,42439.79
13/01/2014,42158.62
10/1/2014,42458.51
9/1/2014,41585.54
8/1/2014,41515.49
7/1/2014,41778.6
6/1/2014,41525.95
3/1/2014,42064.97
2/1/2014,42188.45
31/12/2013,42727.09
30/12/2013,42958.82
27/12/2013,42753.22
26/12/2013,42540.32
24/12/2013,42585.66
23/12/2013,42508.03
20/12/2013,42183.77
19/12/2013,42198.32
18/12/2013,42079.87
17/12/2013,41758.55
16/12/2013,42054.02
13/12/2013,41884.83
11/12/2013,42304.55
10/12/2013,42490.1
9/12/2013,42289.23
6/12/2013,41925.54
5/12/2013,41910.08
4/12/2013,42003.65
3/12/2013,41876.86
2/12/2013,42138.55
29/11/2013,42499.13
28/11/2013,42160.42
27/11/2013,41872.59
26/11/2013,41002.68
25/11/2013,40948.36
22/11/2013,41199.02
21/11/2013,40998.37
20/11/2013,40795.56
19/11/2013,40643.25
15/11/2013,41034.11
14/11/2013,40306.7
13/11/2013,39765.92
12/11/2013,39594.64
11/11/2013,39686.83
8/11/2013,39864.16
7/11/2013,40009.9
6/11/2013,40280.09
5/11/2013,40304.45
4/11/2013,41013.72
1/11/2013,41079.61
31/10/2013,41038.65
30/10/2013,41050.09
29/10/2013,41284.38
28/10/2013,41125.02
25/10/2013,40671.61
24/10/2013,40246.73
23/10/2013,40552.59
22/10/2013,40813.48
21/10/2013,40345.78
18/10/2013,40412.69
17/10/2013,40199.47
16/10/2013,40355.27
15/10/2013,40218.32
14/10/2013,40882.09
11/10/2013,40975.37
10/10/2013,40489.95
9/10/2013,39866.17
8/10/2013,39916.84
7/10/2013,40451.16
4/10/2013,40909.54
3/10/2013,40841.13
2/10/2013,41300.66
1/10/2013,41335.27
30/09/2013,40185.23
27/09/2013,40903.65
26/09/2013,41327.58
25/09/2013,41724.03
24/09/2013,41209.95
23/09/2013,41314.68
20/09/2013,41225.98
19/09/2013,41752.26
18/09/2013,41902.2
17/09/2013,41137.67
13/09/2013,41122.47
12/9/2013,40785.68
11/9/2013,41640.53
10/9/2013,41732.98
9/9/2013,40953.85
6/9/2013,39915.06
5/9/2013,39686.45
4/9/2013,39773.53
3/9/2013,39541.51
2/9/2013,40129.04
30/08/2013,39484.46
29/08/2013,39162.49
28/08/2013,39248.07
27/08/2013,39656
26/08/2013,40419.93
23/08/2013,40925.13
22/08/2013,41007.43
21/08/2013,41458.16
20/08/2013,41825.4
19/08/2013,41484.25
16/08/2013,42049.7
15/08/2013,42155.34
14/08/2013,42430.11
13/08/2013,42366.45
12/8/2013,42124.84
9/8/2013,42648.74
8/8/2013,42712.05
7/8/2013,42246.5
6/8/2013,41914.82
5/8/2013,41918.41
2/8/2013,42051.6
1/8/2013,41863.76
31/07/2013,40837.88
30/07/2013,40236.55
29/07/2013,40341.86
26/07/2013,41064.58
25/07/2013,40752.09
24/07/2013,40839.04
23/07/2013,40790.16
22/07/2013,40117.67
19/07/2013,39891.67
18/07/2013,40245.31
17/07/2013,40240.19
16/07/2013,39659.51
15/07/2013,40322.32
12/7/2013,40329.81
11/7/2013,40479.83
10/7/2013,39999.02
9/7/2013,40221
8/7/2013,40071.64
5/7/2013,40623.09
4/7/2013,41200.4
3/7/2013,40828.85
2/7/2013,40832.48
1/7/2013,41176.8
28/06/2013,40623.3
27/06/2013,39650.75
26/06/2013,38805.27
25/06/2013,37901.77
24/06/2013,37517.36
21/06/2013,38036.46
20/06/2013,37517.23
19/06/2013,39044.95
18/06/2013,39459.98
17/06/2013,39549.46
14/06/2013,39269.3
13/06/2013,39481.47
12/6/2013,39480.35
11/6/2013,39890.24
10/6/2013,40721.35
7/6/2013,40232.68
6/6/2013,40579.08
5/6/2013,40226.33
4/6/2013,40750.4
3/6/2013,41094.82
31/05/2013,41588.32
30/05/2013,40984.5
29/05/2013,40638.97
28/05/2013,40764.04
27/05/2013,40144.65
24/05/2013,40521.27
23/05/2013,40505.27
22/05/2013,40119.02
21/05/2013,40548.44
20/05/2013,41080.43
17/05/2013,41806.73
16/05/2013,41761.11
15/05/2013,41905.23
14/05/2013,41925.14
13/05/2013,41766.91
10/5/2013,41741.54
9/5/2013,41682.64
8/5/2013,42102.14
7/5/2013,42406.67
6/5/2013,42197.99
3/5/2013,42602.07
2/5/2013,42090.01
30/04/2013,42263.48
29/04/2013,41910.53
26/04/2013,41897
25/04/2013,42547.47
24/04/2013,42294.93
23/04/2013,43113.61
22/04/2013,42914.2
19/04/2013,42808.17
18/04/2013,42460.21
17/04/2013,42610.91
16/04/2013,43223.69
15/04/2013,42984.38
12/4/2013,44004.27
11/4/2013,44408.43
10/4/2013,44380.83
9/4/2013,43973.18
8/4/2013,43430.99
5/4/2013,43244.25
4/4/2013,43566.69
3/4/2013,43717.57
2/4/2013,44113.5
1/4/2013,43932.52
27/03/2013,44077.09
26/03/2013,43664.73
25/03/2013,42900.83
22/03/2013,42686.68
21/03/2013,42531.07
20/03/2013,42497.97
19/03/2013,42060.61
15/03/2013,42605.05
14/03/2013,43348.52
13/03/2013,43278.11
12/3/2013,43965.41
11/3/2013,44013.3
8/3/2013,44322.51
7/3/2013,43968.6
6/3/2013,44159.65
5/3/2013,44017.12
4/3/2013,43871.31
1/3/2013,43995.72
28/02/2013,44120.99
27/02/2013,43772.89
26/02/2013,43489.2
25/02/2013,43497.2
22/02/2013,43875.73
21/02/2013,44136.6
20/02/2013,44299.56
19/02/2013,44639.76
18/02/2013,44141.92
15/02/2013,44152.96
14/02/2013,43878.28
13/02/2013,44096.27
12/2/2013,44873.44
11/2/2013,45063.88
8/2/2013,45089.36
7/2/2013,45019.21
6/2/2013,45570.71
5/2/2013,45688.12
1/2/2013,45768.49
31/01/2013,45278.06
30/01/2013,45753.18
29/01/2013,45907.98
28/01/2013,45912.51
25/01/2013,45575.86
24/01/2013,45428.7
23/01/2013,45442.98
22/01/2013,45320.3
21/01/2013,45223.85
18/01/2013,45212.53
17/01/2013,44943.34
16/01/2013,44865.3
15/01/2013,44748.06
14/01/2013,44862.92
11/1/2013,44888.13
10/1/2013,44859.8
9/1/2013,44862.54
8/1/2013,44571.2
7/1/2013,44625.93
4/1/2013,44562.33
3/1/2013,44370.64
2/1/2013,44304.17
31/12/2012,43705.83
28/12/2012,43721.93
27/12/2012,43469.89
26/12/2012,43495.74
24/12/2012,43533.45
21/12/2012,43621.62
20/12/2012,43637.68
19/12/2012,43647.99
18/12/2012,43825.97
17/12/2012,43338.33
14/12/2012,43050.92
13/12/2012,43006.31
11/12/2012,43183.28
10/12/2012,43134.51
7/12/2012,42797.67
6/12/2012,42589.68
5/12/2012,42416.29
4/12/2012,42337.82
3/12/2012,42323.84
30/11/2012,41833.52
29/11/2012,42090.69
28/11/2012,41912.95
27/11/2012,41769.38
26/11/2012,41878.27
23/11/2012,41919.55
22/11/2012,42032.35
21/11/2012,41668.06
20/11/2012,41184
16/11/2012,40830.6
15/11/2012,40573.66
14/11/2012,40750.42
13/11/2012,41078.5
12/11/2012,40859.9
9/11/2012,40677.07
8/11/2012,40830.65
7/11/2012,41010.98
6/11/2012,41720.62
5/11/2012,41722.14
1/11/2012,41761.78
31/10/2012,41619.96
30/10/2012,41599
29/10/2012,41817.11
26/10/2012,41836.92
25/10/2012,41877.27
24/10/2012,42095.16
23/10/2012,42041.14
22/10/2012,42122.25
19/10/2012,42386.83
18/10/2012,42592.78
17/10/2012,42559.98
16/10/2012,42518.35
15/10/2012,42008.55
12/10/2012,41665.48
11/10/2012,41745.39
10/10/2012,41470.05
9/10/2012,41755.16
8/10/2012,41756.96
5/10/2012,41934.08
4/10/2012,41421.74
3/10/2012,41004.84
2/10/2012,41199.29
1/10/2012,41124.56
28/09/2012,40866.96
27/09/2012,40729.7
26/09/2012,40332.98
25/09/2012,40215.35
24/09/2012,40561.22
21/09/2012,40338.7
20/09/2012,40500.35
19/09/2012,40941.32
18/09/2012,40590.96
17/09/2012,40621.46
14/09/2012,40693.47
13/09/2012,40654.38
12/9/2012,40248.38
11/9/2012,39998.97
10/9/2012,39991.19
7/9/2012,40043.87
6/9/2012,39987.06
5/9/2012,39573.92
4/9/2012,39549.43
3/9/2012,39802.94
31/08/2012,39421.65
30/08/2012,39885.39
29/08/2012,39908.9
28/08/2012,39950.9
27/08/2012,39972.85
24/08/2012,40211.41
23/08/2012,39879.01
22/08/2012,40027.13
21/08/2012,40096.64
20/08/2012,40350
17/08/2012,40547.49
16/08/2012,40714.87
15/08/2012,40792.59
14/08/2012,40644.97
13/08/2012,40366.27
10/8/2012,40850
9/8/2012,40677.48
8/8/2012,40851.18
7/8/2012,41070.24
6/8/2012,41096.44
3/8/2012,40998.4
2/8/2012,40759
1/8/2012,40805.4
31/07/2012,40704.28
30/07/2012,41333.11
27/07/2012,41476.48
26/07/2012,40977.32
25/07/2012,40435.1
24/07/2012,40697.87
23/07/2012,40947.55
20/07/2012,40808.73
19/07/2012,40752.53
18/07/2012,40747.47
17/07/2012,41273.02
16/07/2012,40910.8
13/07/2012,40498.47
12/7/2012,40268.41
11/7/2012,40221.8
10/7/2012,40049.59
9/7/2012,39963.26
6/7/2012,39831.65
5/7/2012,40040.69
4/7/2012,40353.43
3/7/2012,40434.71
2/7/2012,40108.92
29/06/2012,40199.55
28/06/2012,39637.66
27/06/2012,39490.68
26/06/2012,39339.15
25/06/2012,39157.51
22/06/2012,39071.5
21/06/2012,38515.94
20/06/2012,38973.64
19/06/2012,38688.65
18/06/2012,38060.82
15/06/2012,37738.58
14/06/2012,37440.48
13/06/2012,37142.15
12/6/2012,37271
11/6/2012,37035.75
8/6/2012,37323.91
7/6/2012,37247.34
6/6/2012,37274.79
5/6/2012,37089.36
4/6/2012,37059.78
1/6/2012,37182.37
31/05/2012,37872.95
30/05/2012,38070.67
29/05/2012,38126.85
28/05/2012,37642.8
25/05/2012,37486.25
24/05/2012,37553.21
23/05/2012,37422.38
22/05/2012,37481.19
21/05/2012,37512.41
18/05/2012,36875.33
17/05/2012,37261.24
16/05/2012,37511.08
15/05/2012,37939.63
14/05/2012,38352.11
11/5/2012,38888.79
10/5/2012,39170.9
9/5/2012,39122.82
8/5/2012,39214.64
7/5/2012,40045.51
4/5/2012,39408.61
3/5/2012,39580.05
2/5/2012,39597.42
30/04/2012,39461
27/04/2012,39324.14
26/04/2012,39212.16
25/04/2012,39066.01
24/04/2012,38849.08
23/04/2012,38961.79
20/04/2012,39354.86
19/04/2012,39395.64
18/04/2012,39330.12
17/04/2012,39355.17
16/04/2012,39054.84
13/04/2012,39136.99
12/4/2012,39357.81
11/4/2012,39167.14
10/4/2012,39035.17
9/4/2012,39432.15
4/4/2012,39398.88
3/4/2012,39924.93
2/4/2012,39908.54
30/03/2012,39521.24
29/03/2012,39125.35
28/03/2012,38910.68
27/03/2012,38956.32
26/03/2012,38863.15
23/03/2012,38334.9
22/03/2012,38323.51
21/03/2012,38434.51
20/03/2012,38055.27
16/03/2012,38258.45
15/03/2012,38134.57
14/03/2012,37971.44
13/03/2012,38019.76
12/3/2012,37590.17
9/3/2012,37691.01
8/3/2012,37815.43
7/3/2012,37548.54
6/3/2012,37487.63
5/3/2012,38155.27
2/3/2012,38327.43
1/3/2012,38033.45
29/02/2012,37816.69
28/02/2012,38021.42
27/02/2012,37785.72
24/02/2012,37945.22
23/02/2012,38027.84
22/02/2012,37912.55
21/02/2012,37859.48
20/02/2012,38296.68
17/02/2012,37914.7
16/02/2012,38212.24
15/02/2012,37864.55
14/02/2012,37831.87
13/02/2012,38204.33
10/2/2012,38149.22
9/2/2012,38242.28
8/2/2012,38140.55
7/2/2012,38062.42
3/2/2012,38092.81
2/2/2012,37711.16
1/2/2012,37709.65
31/01/2012,37422.68
30/01/2012,37241.61
27/01/2012,37184.71
26/01/2012,37240.78
25/01/2012,37212.86
24/01/2012,36853.3
23/01/2012,37195.73
20/01/2012,37384.21
19/01/2012,37680.06
18/01/2012,37506.76
17/01/2012,36601.2
16/01/2012,36916.16
13/01/2012,36548.56
12/1/2012,37320.97
11/1/2012,37307.64
10/1/2012,37190.9
9/1/2012,36785.34
6/1/2012,36804.05
5/1/2012,37017.95
4/1/2012,37387.63
3/1/2012,37384.34
2/1/2012,37335.03
30/12/2011,37077.52
29/12/2011,37185.73
28/12/2011,36644.86
27/12/2011,37091.42
26/12/2011,37217.97
23/12/2011,37041.42
22/12/2011,37066.77
21/12/2011,36628.06
20/12/2011,36239.39
19/12/2011,35587.78
16/12/2011,36054.63
15/12/2011,36006.9
14/12/2011,36012.67
13/12/2011,36471.44
9/12/2011,37227.21
8/12/2011,36641.31
7/12/2011,37054.56
6/12/2011,37071.17
5/12/2011,37103.17
2/12/2011,36756.06
1/12/2011,36567.63
30/11/2011,36829.15
29/11/2011,35708.71
28/11/2011,35558.18
25/11/2011,34573.04
24/11/2011,35323.6
23/11/2011,35375.61
22/11/2011,35969.61
18/11/2011,36284.2
17/11/2011,36110.68
16/11/2011,36708.41
15/11/2011,37293.38
14/11/2011,37069.9
11/11/2011,37555.65
10/11/2011,36615.07
9/11/2011,36553.85
8/11/2011,37351.81
7/11/2011,37024.61
4/11/2011,36689.38
3/11/2011,36579.07
1/11/2011,35742.57
31/10/2011,36159.99
28/10/2011,36708.64
27/10/2011,36727.21
26/10/2011,35818.58
25/10/2011,35290.15
24/10/2011,35265.56
21/10/2011,35020.74
20/10/2011,34395.5
19/10/2011,34523.27
18/10/2011,35011.71
17/10/2011,34125.7
14/10/2011,34848.42
13/10/2011,34584.75
12/10/2011,34470.36
11/10/2011,33681.8
10/10/2011,33547.24
7/10/2011,33005.09
6/10/2011,33279.72
5/10/2011,33000.29
4/10/2011,32966.23
3/10/2011,33133.88
30/09/2011,33503.28
29/09/2011,33686.16
28/09/2011,33438.16
27/09/2011,33783.68
26/09/2011,33385.94
23/09/2011,32588.43
22/09/2011,32381.06
21/09/2011,34019.22
20/09/2011,34337.97
19/09/2011,35076.96
15/09/2011,35181.44
14/09/2011,34661.78
13/09/2011,33947.62
12/9/2011,33792.56
9/9/2011,33812.62
8/9/2011,34712.38
7/9/2011,35179.59
6/9/2011,34439.34
5/9/2011,33880.02
2/9/2011,35134.43
1/9/2011,35637.86
31/08/2011,35721.1
30/08/2011,35148.91
29/08/2011,35016.04
26/08/2011,34042.22
25/08/2011,33904.38
24/08/2011,34644.92
23/08/2011,34675.53
22/08/2011,33593.65
19/08/2011,33136.89
18/08/2011,33246.63
17/08/2011,34049.58
16/08/2011,33948.48
15/08/2011,33901.08
12/8/2011,33361.5
11/8/2011,33590.33
10/8/2011,32219.33
9/8/2011,32381.55
8/8/2011,31715.78
5/8/2011,33697.87
4/8/2011,33322.63
3/8/2011,34484.37
2/8/2011,34814.94
1/8/2011,35730.71
29/07/2011,35999.34
28/07/2011,35917.8
27/07/2011,35597.63
26/07/2011,35341.27
25/07/2011,35479.67
22/07/2011,35755.48
21/07/2011,35555.83
20/07/2011,35341.67
19/07/2011,35752.02
18/07/2011,35781.43
15/07/2011,36155.86
14/07/2011,36164.61
13/07/2011,36254.7
12/7/2011,36178.59
11/7/2011,36359.49
8/7/2011,36499.85
7/7/2011,36583.29
6/7/2011,36468.01
5/7/2011,36640.93
4/7/2011,36847.1
1/7/2011,36800.72
30/06/2011,36558.07
29/06/2011,36579.59
28/06/2011,36188.91
27/06/2011,35601.73
24/06/2011,35347.85
23/06/2011,35326.66
22/06/2011,35399.44
21/06/2011,35276.6
20/06/2011,35109.97
17/06/2011,35025.74
16/06/2011,35220.99
15/06/2011,35318.39
14/06/2011,35445.65
13/06/2011,34997.97
10/6/2011,34963.78
9/6/2011,35233.4
8/6/2011,34879.07
7/6/2011,34895.83
6/6/2011,34673.48
3/6/2011,35123.89
2/6/2011,35416.25
1/6/2011,35410.51
31/05/2011,35832.79
30/05/2011,35639.38
27/05/2011,35819.2
26/05/2011,35742.21
25/05/2011,35498.42
24/05/2011,35382.56
23/05/2011,35215.02
20/05/2011,35298.67
19/05/2011,35276.47
18/05/2011,35364.33
17/05/2011,34819.57
16/05/2011,35130.6
13/05/2011,35045.14
12/5/2011,35161.26
11/5/2011,35380.53
10/5/2011,35678.92
9/5/2011,35467.01
6/5/2011,35212.23
5/5/2011,35325.09
4/5/2011,35531.22
3/5/2011,35873.21
2/5/2011,36592.61
29/04/2011,36962.62
28/04/2011,36722.64
27/04/2011,36826.93
26/04/2011,36892.24
25/04/2011,36860.68
20/04/2011,36816.31
19/04/2011,36440.22
18/04/2011,36332.1
15/04/2011,36988.38
14/04/2011,37069.96
13/04/2011,37347.69
12/4/2011,37321.8
11/4/2011,37590.67
8/4/2011,37471.72
7/4/2011,37471.54
6/4/2011,37861.81
5/4/2011,37832.96
4/4/2011,37903.58
1/4/2011,37775.07
31/03/2011,37440.51
30/03/2011,37210.27
29/03/2011,36795.89
28/03/2011,36767.86
25/03/2011,36784.27
24/03/2011,36872.38
23/03/2011,36546.62
22/03/2011,35925.35
18/03/2011,35418.5
17/03/2011,35621.68
16/03/2011,35655.31
15/03/2011,36012.17
14/03/2011,36205.76
11/3/2011,36091.22
10/3/2011,35891.41
9/3/2011,36450.19
8/3/2011,36688.12
7/3/2011,36603.3
4/3/2011,36900.84
3/3/2011,37132.98
2/3/2011,36863.53
1/3/2011,36768.09
28/02/2011,37019.7
25/02/2011,36880.2
24/02/2011,36446.56
23/02/2011,36464.07
22/02/2011,36781.55
21/02/2011,37242.05
18/02/2011,37522.3
17/02/2011,37226.43
16/02/2011,37074.93
15/02/2011,36951.25
14/02/2011,36998.93
11/2/2011,37011.49
10/2/2011,36652.13
9/2/2011,36986.94
8/2/2011,37565.65
4/2/2011,37451.84
3/2/2011,37739.08
2/2/2011,37948.75
1/2/2011,37618.1
31/01/2011,36982.24
28/01/2011,36839.72
27/01/2011,37447.7
26/01/2011,37585.4
25/01/2011,37470.76
24/01/2011,37667.9
21/01/2011,37321.11
20/01/2011,37584.68
19/01/2011,37810.16
18/01/2011,38151.3
17/01/2011,38096.91
14/01/2011,37994.72
13/01/2011,38070.19
12/1/2011,37963.31
11/1/2011,38028.81
10/1/2011,38378.16
7/1/2011,38600.86
6/1/2011,38589.67
5/1/2011,38696.24
4/1/2011,38542.16
3/1/2011,38605.8
31/12/2010,38550.79
30/12/2010,38243.14
29/12/2010,38230.2
28/12/2010,38147.51
27/12/2010,38132.85
24/12/2010,38081.07
23/12/2010,38131.47
22/12/2010,38172.91
21/12/2010,38230.86
20/12/2010,37975.48
17/12/2010,37997.34
16/12/2010,37832.86
15/12/2010,37676.55
14/12/2010,37901.04
13/12/2010,37894.34
10/12/2010,37677.78
9/12/2010,37567.39
8/12/2010,37617.77
7/12/2010,37880.13
6/12/2010,37737.13
3/12/2010,37385.91
2/12/2010,37399.47
1/12/2010,37277.56
30/11/2010,36817.32
29/11/2010,36890.61
26/11/2010,36904.53
25/11/2010,36969.2
24/11/2010,37079.28
23/11/2010,36271.83
22/11/2010,36710.46
19/11/2010,36601.4
18/11/2010,36322.12
17/11/2010,35842.48
16/11/2010,35648.21
12/11/2010,36057.39
11/11/2010,36304.54
10/11/2010,36417.47
9/11/2010,36198.03
8/11/2010,36543.39
5/11/2010,36317.51
4/11/2010,36198.6
3/11/2010,35843.81
1/11/2010,35722.71
29/10/2010,35568.22
28/10/2010,35376.72
27/10/2010,35262.9
26/10/2010,35373.39
25/10/2010,35262.89
22/10/2010,35120.88
21/10/2010,34965.25
20/10/2010,34880.47
19/10/2010,34452.21
18/10/2010,34919.31
15/10/2010,34741.54
14/10/2010,34836.5
13/10/2010,34798.65
12/10/2010,34437.39
11/10/2010,34465.41
8/10/2010,34464.82
7/10/2010,34257.81
6/10/2010,34370.64
5/10/2010,34257.4
4/10/2010,34040.17
1/10/2010,33807.48
30/09/2010,33330.34
29/09/2010,33186.76
28/09/2010,33258.53
27/09/2010,33122.44
24/09/2010,33280.75
23/09/2010,33091.13
22/09/2010,33207.21
21/09/2010,33296.69
20/09/2010,33273.53
15/09/2010,33046.69
14/09/2010,33058
13/09/2010,32921.63
10/9/2010,32626.87
9/9/2010,32518.98
8/9/2010,32409.6
7/9/2010,32448.4
6/9/2010,32746.67
3/9/2010,32592.87
2/9/2010,32417.33
1/9/2010,32339.23
31/08/2010,31679.85
30/08/2010,31382.67
27/08/2010,31755.35
26/08/2010,31217.99
25/08/2010,31453.72
24/08/2010,31364.89
23/08/2010,32142.67
20/08/2010,32291.67
19/08/2010,32153.63
18/08/2010,32408.3
17/08/2010,32286.08
16/08/2010,32119.88
13/08/2010,32099.75
12/8/2010,32041.13
11/8/2010,32058.57
10/8/2010,32685.52
9/8/2010,32837.57
6/8/2010,32917.92
5/8/2010,32907.19
4/8/2010,32900.48
3/8/2010,32768.08
2/8/2010,32816.52
30/07/2010,32308.74
29/07/2010,32463.72
28/07/2010,32665.56
27/07/2010,32695.31
26/07/2010,32958.89
23/07/2010,32806.03
22/07/2010,32720.76
21/07/2010,32108.99
20/07/2010,32024.27
19/07/2010,31845.88
16/07/2010,31783.39
15/07/2010,32381.06
14/07/2010,32305.71
13/07/2010,32185.2
12/7/2010,31870.55
9/7/2010,32004.31
8/7/2010,31960.64
7/7/2010,32035.19
6/7/2010,31533.58
5/7/2010,31391.45
2/7/2010,31379.67
1/7/2010,31197.04
30/06/2010,31156.97
29/06/2010,31473.2
28/06/2010,32568.19
25/06/2010,32607.13
24/06/2010,32312.76
23/06/2010,32663.29
22/06/2010,32470.7
21/06/2010,32882
18/06/2010,32814.62
17/06/2010,32775.34
16/06/2010,32805.63
15/06/2010,32685.4
14/06/2010,32238.41
11/6/2010,32124.28
10/6/2010,31910.22
9/6/2010,31209.33
8/6/2010,31059.83
7/6/2010,30739.01
4/6/2010,30992.65
3/6/2010,31331.86
2/6/2010,31411.91
1/6/2010,31245.83
31/05/2010,32038.53
28/05/2010,31547.55
27/05/2010,32056.16
26/05/2010,31328.49
25/05/2010,30634.17
24/05/2010,30759.48
21/05/2010,30629.15
20/05/2010,30368.08
19/05/2010,30992.76
18/05/2010,31136.35
17/05/2010,31580.63
14/05/2010,31812.73
13/05/2010,32342.43
12/5/2010,32379.63
11/5/2010,32119.11
10/5/2010,32276.92
7/5/2010,31488.82
6/5/2010,31398.97
5/5/2010,31995.28
4/5/2010,32120.65
3/5/2010,32832.45
30/04/2010,32687.32
29/04/2010,32861
28/04/2010,32952.86
27/04/2010,32679.36
26/04/2010,33771.55
23/04/2010,33853.69
22/04/2010,33658.37
21/04/2010,33517.18
20/04/2010,33813.16
19/04/2010,33439.77
16/04/2010,33621.39
15/04/2010,34134.23
14/04/2010,34113.93
13/04/2010,33819.04
12/4/2010,33852.39
9/4/2010,33840.85
8/4/2010,33567.35
